# Citizen Ledger — cities — COMPLETE LAYER EXPORT
# Source dataset: City annual financial reports, State Controller's Office “By the Numbers” (bythenumbers.sco.ca.gov) — reported actual expenditures and revenues
# Accounting basis: Reported actual revenues and expenditures from standardized annual financial reports filed with the State Controller; governmental activities only — ratepayer-funded enterprise funds, internal service funds and conduit financing are excluded from the function figures
# Gate tier: AS FILED — reconciled to the Controller's published statewide totals where one exists; the function split is the Controller's own
# Units: millions of dollars; population in persons
# Measured as: REPORTED ACTUAL REVENUES AND EXPENDITURES FROM STANDARDIZED ANNUAL FINANCIAL REPORTS FILED WITH THE STATE CONTROLLER · MILLIONS OF DOLLARS · NOMINAL AS PUBLISHED · ALL SHIPPED YEARS · AS FILED
# Data generated: 2026-07-26
# Exported: 2026-07-28
# Absent values: Empty cell = not published by the source. It is NOT zero. A real reported zero is written as 0.
# Licence: CC0 1.0 Universal (public domain). Cite freely; no permission needed.
# Stability: This file's SHAPE is not stable. The Ledger is actively developed: columns may be added, renamed or split as layers change. Pin a copy if you need reproducibility. The DATA is CC0 and that does not change.
# Schema: bulk/SCHEMA.md · Method: about.html · Findings: findings.html
# A $0 in a function column can be a real filed zero — a city that contracts the service to its county files $0. The site's services checklist distinguishes the two; see about.html.
# Function columns: exp_police_musd = Police; exp_fire_musd = Fire; exp_safetyOther_musd = Other public safety; exp_streets_musd = Streets & transportation; exp_housing_musd = Community development & housing; exp_sanitation_musd = Sewer & solid waste; exp_health_musd = Health & welfare; exp_parks_musd = Parks & recreation; exp_library_musd = Libraries; exp_cultureOther_musd = Other culture & leisure; exp_utilities_musd = Public utilities (governmental); exp_admin_musd = General government; exp_other_musd = Other expenditures; exp_debt_musd = Debt service; exp_capital_musd = Capital outlay
# An entity-year absent from this file filed nothing for that year.
slug,name,county,fiscal_year,population,revenues_musd,expenditures_musd,exp_police_musd,exp_fire_musd,exp_safetyOther_musd,exp_streets_musd,exp_housing_musd,exp_sanitation_musd,exp_health_musd,exp_parks_musd,exp_library_musd,exp_cultureOther_musd,exp_utilities_musd,exp_admin_musd,exp_other_musd,exp_debt_musd,exp_capital_musd
santa-paula,Santa Paula,Ventura,2020-21,30629,24.001,18.42,8.182,0,0.432,1.465,1.413,0,0.679,1.634,0,0,0,1.566,0,0,3.05
santa-paula,Santa Paula,Ventura,2021-22,30892,30.174,22.518,7.935,0,0.429,1.133,2.245,0,0.311,2.225,0,0,0,4.615,0,0,3.624
santa-paula,Santa Paula,Ventura,2022-23,31423,31.487,28.378,8.464,0,0.476,1.158,2.031,0,0.394,2.387,0,0,0,5.155,0,0,8.312
santa-paula,Santa Paula,Ventura,2023-24,31355,25.664,22.102,8.494,0,0.549,0.639,1.718,0,1.054,2.889,0,0,0,5.405,0,0,1.354
santa-rosa,Santa Rosa,Sonoma,2016-17,176799,185.764,194.856,51.728,37.456,9.31,8.309,13.504,0,0,10.611,0,0,0,24.758,0,13.858,25.322
santa-rosa,Santa Rosa,Sonoma,2017-18,178488,199.671,205.522,57.193,39.92,9.925,10.554,16.428,0,0,11.416,0,0,0,34.12,0,5.283,20.683
santa-rosa,Santa Rosa,Sonoma,2018-19,175625,219.007,204.196,60.115,45.124,9.99,11.277,26.306,0,0,11.722,0,0,0,30.211,0,1.552,7.897
santa-rosa,Santa Rosa,Sonoma,2019-20,173628,220.526,223.238,64.89,47.054,6.037,10.781,26.891,0,0.715,15.896,0,0,0,31.638,0,1.557,17.778
santa-rosa,Santa Rosa,Sonoma,2020-21,177396,326.152,219.331,68.528,48.485,5.226,10.101,27.053,0,2.833,17.105,0,0,0,26.325,0,2.415,11.259
santa-rosa,Santa Rosa,Sonoma,2021-22,175775,237.836,242.995,71.972,50.895,6.352,11.792,24.953,0,0.254,18.454,0,0,0,33.829,0,2.414,22.079
santa-rosa,Santa Rosa,Sonoma,2022-23,174523,271.025,255.947,73.816,52.358,8.583,12.518,29.377,0,8.511,17.162,0,0,0,23.697,0,2.608,27.316
santa-rosa,Santa Rosa,Sonoma,2023-24,174890,294.045,282.526,79.063,57.052,14.4,13.012,43.975,0,8.713,17.337,0,0,0,23.571,0,1.473,23.93
santee,Santee,San Diego,2016-17,57100,53.292,56.173,13.481,8.8,3.704,1.94,7.727,0,0.038,4.224,0,0,0,4.464,0,1.769,10.027
santee,Santee,San Diego,2017-18,56994,57.857,50.173,14.225,9.78,4.028,1.482,6.25,0,0.036,4.306,0,0,0,3.41,0,1.723,4.932
santee,Santee,San Diego,2018-19,58408,66.656,59.548,14.706,10.749,4.101,0.708,6.735,0,0.042,4.347,0,0,0,4.883,0,1.677,11.6
santee,Santee,San Diego,2019-20,57999,61.886,61.571,15.538,10.818,4.168,1.879,9.365,0,0.043,4.445,0,0,0,5.203,0,1.373,8.739
santee,Santee,San Diego,2020-21,59146,64.304,60.342,16.178,11.739,4.492,2.086,10.478,0,0.037,4.595,0,0,0,5.822,0,1.16,3.755
santee,Santee,San Diego,2021-22,59015,64.6,66.225,16.709,12.554,4.606,2.772,6.258,0,0.07,5.291,0,0,0,6.449,0,1.197,10.32
santee,Santee,San Diego,2022-23,59227,77.11,69.917,16.894,13.417,6.754,2.586,7.553,0,0.354,5.813,0,0,0,7.914,0,1.059,7.573
santee,Santee,San Diego,2023-24,59195,89.693,78.513,17.244,13.857,11.344,2.833,6.723,0,0.286,6.067,0,0,0,9.268,0,1.441,9.451
saratoga,Saratoga,Santa Clara,2016-17,30569,24.909,24.013,5.177,0,0.267,2.247,3.363,0,0.705,3.584,0,0,0,4.372,0,0.848,3.45
saratoga,Saratoga,Santa Clara,2017-18,31435,26.381,25.508,5.319,0,0.386,2.145,3.356,0,0.737,3.62,0,0,0,4.352,0,0.847,4.747
saratoga,Saratoga,Santa Clara,2018-19,31407,31.182,29.75,5.681,0,0.324,2.273,3.561,0,0.753,3.897,0,0,0,4.962,0,0.841,7.458
saratoga,Saratoga,Santa Clara,2019-20,31030,30.399,30.158,6.057,0,0.298,2.32,4.13,0,0.825,3.151,0,0,0,5.261,0,0.846,7.27
saratoga,Saratoga,Santa Clara,2020-21,30772,32.288,30.366,6.424,0,0.311,2.185,4.421,0,0.881,3.663,0,0,0,5.772,0,0.843,5.866
saratoga,Saratoga,Santa Clara,2021-22,30667,39.604,30.388,6.843,0,0.354,2.339,4.423,0,0.936,3.74,0,0,0,5.511,0,0.846,5.397
saratoga,Saratoga,Santa Clara,2022-23,30567,34.33,35.321,7.411,0,0.314,14.192,3.067,0,0.393,0.862,0,0,0,6.492,0,0.839,1.751
saratoga,Saratoga,Santa Clara,2023-24,30819,39.369,33.598,8.195,0,0,11.009,2.62,0,0,0.678,0,0,0,8.372,0,0.847,1.876
sausalito,Sausalito,Marin,2016-17,7327,16.267,18.261,4.972,0,0,1.924,1.576,0,0,0.716,0.88,0,0,3.802,0,0.576,3.815
sausalito,Sausalito,Marin,2017-18,7226,17.322,18.404,5.354,0,0,1.872,1.643,0,0,0.779,0.889,0,0,4.167,0,0.609,3.092
sausalito,Sausalito,Marin,2018-19,7416,20,19.51,5.405,0,0,2.153,1.924,0,0,0.824,0.913,0,0,4.316,0,0.64,3.336
sausalito,Sausalito,Marin,2019-20,7252,17.598,21.392,5.795,0,0,3.024,2.314,0,0,0.735,0.859,0,0,5.206,0,0.673,2.785
sausalito,Sausalito,Marin,2020-21,7159,18.817,26.707,6.23,0,0,2.357,2.084,0,0,0.674,0.684,0,0,7.007,0,0.83,6.841
sausalito,Sausalito,Marin,2021-22,7072,24.016,24.193,7.029,0,0,2.67,2.282,0,0,0.893,0.778,0,0,7.887,0,0.792,1.861
sausalito,Sausalito,Marin,2022-23,6865,24.515,23.798,6.593,0,0,1.953,3.275,0,0,1.019,0.936,0,0,6.758,0,0.826,2.438
sausalito,Sausalito,Marin,2023-24,6856,26.328,23.359,6.067,0,0,2.285,3.093,0,0,1.056,0.877,0,0,5.781,0,0.867,3.334
scotts-valley,Scotts Valley,Santa Cruz,2016-17,12163,13.824,12.444,4.758,0,0.25,0.595,1.983,0,0,0.243,0,0.136,0,2.501,0,0.808,1.17
scotts-valley,Scotts Valley,Santa Cruz,2017-18,12195,13.676,13.482,5.004,0,0.256,0.783,1.796,0,0,0.252,0,0.134,0,2.401,0,0.971,1.886
scotts-valley,Scotts Valley,Santa Cruz,2018-19,12082,17.428,13.867,5.023,0,0.263,0.6,1.959,0,0,0.284,0.024,0.135,0,2.696,0,0.981,1.902
scotts-valley,Scotts Valley,Santa Cruz,2019-20,11693,14.237,15.072,5.375,0,0.3,0.414,2.221,0,0,0.306,0,0.128,0,3.411,0,1.144,1.772
scotts-valley,Scotts Valley,Santa Cruz,2020-21,12407,18.322,14.483,4.868,0,0.212,0.472,2.111,0,0,0.337,0.009,0.125,0,3.125,0,1.162,2.061
scotts-valley,Scotts Valley,Santa Cruz,2021-22,12049,22.679,18.96,5.813,0,0.147,0.565,2.8,0,0,0.561,0.001,0.137,0,3.997,0,1.181,3.756
scotts-valley,Scotts Valley,Santa Cruz,2022-23,11859,22.424,19.115,6.61,0,0.223,0.972,2.515,0,0,0.979,0.001,0.157,0,5.128,0.109,1.213,1.21
scotts-valley,Scotts Valley,Santa Cruz,2023-24,11816,23.435,24.436,6.196,0,0.128,2.193,3.117,0,0,1.19,0,1.953,0,5.557,0,1.387,2.715
seal-beach,Seal Beach,Orange,2016-17,24890,31.59,33.757,10.719,5.03,0.183,1.74,1.19,1.17,0,2.358,0,0.648,0,6.55,0,2.516,1.655
seal-beach,Seal Beach,Orange,2017-18,25984,33.633,35.756,10.784,5.445,0.187,2.1,1.249,1.193,0,2.386,0,0.912,0,7.061,0,1.872,2.567
seal-beach,Seal Beach,Orange,2018-19,25073,38.141,42.246,11.408,5.793,0.195,2.274,1.157,1.236,0,2.744,0,0.634,0,7.529,0,1.897,7.379
seal-beach,Seal Beach,Orange,2019-20,24992,43.669,38.295,12.65,6.096,0.199,2.704,1.235,1.273,0,2.499,0,0.757,0,7.833,0,0.58,2.468
seal-beach,Seal Beach,Orange,2020-21,25002,45.071,42.124,13.261,6.379,0.195,2.303,1.574,1.287,0,2.693,0,0.752,0,9.676,0,0.564,3.439
seal-beach,Seal Beach,Orange,2021-22,24846,48.981,44.192,15.168,6.671,0.206,2.839,2.285,1.252,0,2.785,0,0.805,0,9.759,0,0.549,1.875
seal-beach,Seal Beach,Orange,2022-23,24647,49.802,46.74,15.498,6.844,0.218,2.644,2.267,1.072,0,2.964,0,0.743,0,10.055,0,0.827,3.61
seal-beach,Seal Beach,Orange,2023-24,24350,54.15,52.758,15.783,7.141,0.234,2.93,2.275,1.714,0,3.513,0,1.016,0,11.293,0,0.843,6.015
seaside,Seaside,Monterey,2016-17,34165,31.905,32.257,9.683,6.718,0.158,1.638,0.665,0,0.037,2.381,0,0,0,2.006,0.094,1.444,7.431
seaside,Seaside,Monterey,2017-18,34270,40.566,39.881,12.758,9.29,0.188,3.238,0.948,0,0.048,3.309,0,0,0,2.238,0.155,1.038,6.671
seaside,Seaside,Monterey,2018-19,33776,40.034,39.15,13.519,9.385,0.203,2.622,1.922,0,0.042,4.155,0,0,0,1.831,0.125,1.482,3.864
seaside,Seaside,Monterey,2019-20,33537,51.017,40.971,14.36,10.375,0.201,3.898,2.395,0,0.031,3.869,0,0,0,0.467,0.122,2.545,2.71
seaside,Seaside,Monterey,2020-21,31113,48.808,44.687,13.688,9.413,0.154,4.794,3.513,0,0.014,3.31,0,0,0,0.44,0.078,2.037,7.246
seaside,Seaside,Monterey,2021-22,32068,61.367,48.741,14.64,10.808,0.157,3.431,3.534,0,0.038,5.892,0,0,0,5.011,0,2.137,3.094
seaside,Seaside,Monterey,2022-23,29790,56.935,59.757,14.933,11.619,0.168,6.252,3.617,0,0.055,7.91,0,0,0,7.905,0,2.37,4.928
seaside,Seaside,Monterey,2023-24,30197,55.406,59.232,16.163,11.566,0.256,4.079,3.555,0,0.054,10.664,0,0,0,6.516,0,2.421,3.959
sebastopol,Sebastopol,Sonoma,2016-17,7579,10.023,9.74,3.652,0.766,0.117,0.832,1.121,0,0,0.418,0,0,0,1.332,0,0.314,1.189
sebastopol,Sebastopol,Sonoma,2017-18,7786,10.261,9.958,3.799,0.96,0.132,0.764,0.807,0,0,0.462,0,0,0,1.244,0,0.318,1.472
sebastopol,Sebastopol,Sonoma,2018-19,7885,10.902,9.898,4.095,0.883,0.131,0.646,0.978,0,0,0.683,0,0,0,1.393,0,0.322,0.766
sebastopol,Sebastopol,Sonoma,2019-20,7745,12.453,10.608,4.471,0.957,0.116,0.69,1.01,0,0,0.841,0,0,0,1.612,0,0.321,0.59
sebastopol,Sebastopol,Sonoma,2020-21,7520,11.747,11.561,5.157,1.103,0.13,0.752,1.073,0,0,0.651,0,0.003,0,1.688,0,0.326,0.68
sebastopol,Sebastopol,Sonoma,2021-22,7489,12.472,12.888,4.95,1.078,0.136,0.783,1.237,0,0,0.67,0,0,0,1.977,0,0.26,1.797
sebastopol,Sebastopol,Sonoma,2022-23,7348,14.954,13.414,4.985,1.198,0.126,0.723,1.321,0,0,0.774,0,0,0,2.248,0,0.37,1.669
sebastopol,Sebastopol,Sonoma,2023-24,7295,14.369,15.223,4.869,1.111,0.124,0.616,1.145,0,0,0.843,0,0,0,2.337,0,0.431,3.748
selma,Selma,Fresno,2016-17,25156,21.306,16.205,5.606,3.238,0.218,1.56,1.02,0,0.06,0.95,0,0,0.184,1.412,0.387,0.706,0.865
selma,Selma,Fresno,2017-18,24742,19.069,20.201,6.096,3.486,0.245,1.025,0.898,0,0.057,1.195,0,0,0,1.492,1.129,0.793,3.785
selma,Selma,Fresno,2018-19,25045,20.506,18.957,6.237,3.39,0.165,1.282,0.906,0,0.057,1.483,0,0,0,1.677,0.459,0.953,2.347
selma,Selma,Fresno,2019-20,24436,22.597,28.832,6.981,3.925,0.234,1.147,1.262,0,0.098,1.285,0,0,0.406,1.939,0.011,0.978,10.566
selma,Selma,Fresno,2020-21,24702,24.664,23.909,6.421,3.419,0.26,1.142,1.529,0,0.11,1.285,0,0,0.237,2.585,0,0.966,5.954
selma,Selma,Fresno,2021-22,24522,27.592,20.341,6.677,3.519,0.234,1.372,1.521,0,0.27,0.56,0,0,1.216,3.02,0.013,0.837,1.099
selma,Selma,Fresno,2022-23,24300,24.937,23.405,7.408,4.077,0.096,1.286,2.394,0,0.127,1.811,0,0,0.115,3.405,0,0.797,1.889
selma,Selma,Fresno,2023-24,24371,27.412,35.42,9.097,6.537,0.084,1.59,2.682,0,0,2.079,0,0.12,0,3.982,0,1.769,7.48
shafter,Shafter,Kern,2016-17,18868,31.648,23.524,5.308,0.292,0.558,1.578,1.709,0.015,0,0.954,0,0,0,11.232,0,0.001,1.878
shafter,Shafter,Kern,2017-18,19271,33.317,29.705,5.187,0,0.557,2.172,1.851,0,0,0.882,0,0,0,17.158,0,0.001,1.897
shafter,Shafter,Kern,2018-19,20886,39.222,35.803,5.433,0,0.542,1.602,2.235,0,0,0.915,0,0,0,13.26,0,0,11.816
shafter,Shafter,Kern,2019-20,20441,42.03,35.073,5.992,0,0.531,1.561,2.437,0,0.12,1.035,0,0,0,13.966,0,0,9.431
shafter,Shafter,Kern,2020-21,19950,42.427,33.501,6.982,0,0.534,1.703,2.9,0,0,0.945,0,0,0,16.961,0,0,3.475
shafter,Shafter,Kern,2021-22,20486,42.531,36.413,7.118,0,0.574,1.934,2.754,0,0,1.168,0,0,0,19.725,0,0,3.139
shafter,Shafter,Kern,2022-23,21318,58.198,36.792,7.281,0,0.588,3.007,3.445,0,0,1.205,0,0,0,16.484,0,0.152,4.63
shafter,Shafter,Kern,2023-24,22226,51.296,36.029,9.122,0,0.786,2.895,3.128,0,0,1.605,0,0,0,8.256,0,0.031,10.206
shasta-lake,Shasta Lake,Shasta,2016-17,10386,9.721,9.166,2.761,0,0.216,0.266,1.565,0.004,0,0.196,0,0,0.004,2.465,0,0.257,1.432
shasta-lake,Shasta Lake,Shasta,2017-18,10143,9.805,14.701,2.982,0,0.234,0.24,0.698,0.005,0,0.318,0,0,0.004,2.675,0,0.252,7.293
shasta-lake,Shasta Lake,Shasta,2018-19,10275,11.707,9.798,3.104,0,0.257,1.045,0.552,0.011,0,0.3,0,0,0.01,2.85,0,0.318,1.349
shasta-lake,Shasta Lake,Shasta,2019-20,10657,11.786,18.473,3.314,0,0.249,1.403,0.624,0.012,0,0.32,0,0,0.011,11.404,0,0.517,0.621
shasta-lake,Shasta Lake,Shasta,2020-21,10318,7.245,13.576,3.355,0,0.262,2.885,0.763,0,0.196,0.279,0,0,0,2.946,0,1.473,1.417
shasta-lake,Shasta Lake,Shasta,2021-22,10237,14.722,13.612,3.957,0,0.292,0.401,0.76,0,0.326,0.392,0,0,0,3.865,0,1.012,2.607
shasta-lake,Shasta Lake,Shasta,2022-23,10217,12.037,11.766,3.724,0,0.325,0.908,0.923,0.013,0.023,1.59,0,0,0.012,3.062,0,1.011,0.175
shasta-lake,Shasta Lake,Shasta,2023-24,10131,15.699,16.69,3.815,0,0.328,0.514,2.201,0.013,0.72,1.385,0,0,0.012,3.356,0,1.014,3.332
sierra-madre,Sierra Madre,Los Angeles,2016-17,11010,13.075,11.577,3.566,1.805,0.163,0.714,1.502,0,0.147,0.113,0.741,0,0,2.563,0,0.105,0.157
sierra-madre,Sierra Madre,Los Angeles,2017-18,10986,13.981,13.286,3.329,1.845,0.221,0.524,1.691,0,0.149,0.101,0.745,0,0,2.789,0,0.105,1.787
sierra-madre,Sierra Madre,Los Angeles,2018-19,11135,14.649,16.862,5.015,3.15,0.161,1.441,2.015,0,0.022,0.242,0.624,0,0,4.101,0,0.091,0
sierra-madre,Sierra Madre,Los Angeles,2019-20,10816,17.065,15.307,3.569,2.149,0.048,1.493,1.232,0,0.117,0.399,0.575,0,0,5.634,0,0.091,0
sierra-madre,Sierra Madre,Los Angeles,2020-21,10959,16.748,15.504,3.667,3.06,0.101,1.228,1.356,0,1.093,0.74,0.494,0,0,3.765,0,0,0
sierra-madre,Sierra Madre,Los Angeles,2021-22,10865,18.847,18.066,3.952,6.025,0.032,1.983,1.506,0,0.634,0.54,0.613,0,0,2.78,0,0,0
sierra-madre,Sierra Madre,Los Angeles,2022-23,10821,19.469,16.551,4.378,2.816,0.145,1.461,1.479,0,0.222,0.519,0.756,0,0,4.767,0,0.009,0
sierra-madre,Sierra Madre,Los Angeles,2023-24,10909,23.499,19.479,5.087,3.463,0.303,1.984,1.642,0,0.921,0.581,1.58,0,0,3.908,0,0.01,0
signal-hill,Signal Hill,Los Angeles,2016-17,11609,30.173,28.25,10.201,0,0.383,2.231,1.55,0.002,0,2.207,0.469,0,0,3.48,0,0,7.727
signal-hill,Signal Hill,Los Angeles,2017-18,11749,28.285,32.592,10.353,0,0.39,2.21,1.634,0.002,0,2.297,0.559,0,0,3.234,0,0.082,11.831
signal-hill,Signal Hill,Los Angeles,2018-19,11795,33.962,44.53,10.585,0,0.373,2.635,1.752,0.002,0,2.324,0.461,0,0,3.412,0,0.344,22.642
signal-hill,Signal Hill,Los Angeles,2019-20,11712,31.257,24.621,11.134,0,0.409,2.152,1.803,0,0,2.161,0.743,0,0,3.792,0,0.351,2.075
signal-hill,Signal Hill,Los Angeles,2020-21,11702,31.102,24.721,10.435,0,0.409,2.36,1.88,0,0.165,2.083,0.615,0,0,4.261,0,0.35,2.162
signal-hill,Signal Hill,Los Angeles,2021-22,11597,36.027,28.799,11.559,0,0.384,2.222,2.139,0,0.043,2.753,0.877,0,0,3.856,0,0.851,4.114
signal-hill,Signal Hill,Los Angeles,2022-23,11431,42.488,35.139,10.315,0,0.145,2.764,2.106,0,0.552,2.637,0.666,0,0,6.061,0,1.638,8.255
signal-hill,Signal Hill,Los Angeles,2023-24,11448,49.123,34.606,10.512,0,0.341,2.994,2.076,0,0.863,3.236,0.814,0,0,6.461,0,2.186,5.121
simi-valley,Simi Valley,Ventura,2016-17,127309,78.491,86.617,32.452,0,3.215,6.79,14.249,0.969,0.801,0,2.124,0.436,0,7.156,0,0.91,17.515
simi-valley,Simi Valley,Ventura,2017-18,128760,82.696,81.421,33.12,0,3.775,6.004,14.852,1.109,0.81,0,2.116,1.067,0,9.046,0,2.373,7.151
simi-valley,Simi Valley,Ventura,2018-19,127716,91.207,88.321,35.04,0,1.692,7.826,12.425,0.746,1.017,0,2.143,1.085,0,6.31,0,2.746,17.291
simi-valley,Simi Valley,Ventura,2019-20,125115,94.627,91.13,37.513,0,1.643,8.083,16.169,0.665,0.964,0,2.248,0.885,0,9.819,0,3.319,9.823
simi-valley,Simi Valley,Ventura,2020-21,126478,104.877,91.04,36.419,0,2.113,7.698,12.966,0.604,1.01,0,2.369,0.43,0,9.818,0,3.294,14.319
simi-valley,Simi Valley,Ventura,2021-22,124985,106.186,85.009,37.14,0,2.109,7.837,13.943,0.705,1.042,0,2.511,0.828,0,10.304,0,3.311,5.279
simi-valley,Simi Valley,Ventura,2022-23,124174,107.209,99.352,38.174,0,1.359,7.264,13.573,0.811,1.269,0,2.678,1.054,0,14.997,0,3.54,14.633
simi-valley,Simi Valley,Ventura,2023-24,124029,114.142,108.524,39.159,0,2.198,8.051,14.058,0.548,1.12,0,2.853,1.214,0,19.912,0,3.668,15.744
solana-beach,Solana Beach,San Diego,2016-17,13527,22,19.828,3.899,3.837,1.51,1.363,2.069,0,0,1.303,0,0,0,3.664,0,0.708,1.474
solana-beach,Solana Beach,San Diego,2017-18,13938,23.269,21.183,4.121,4.364,1.56,1.44,1.941,0,0,0.869,0,0,0,3.776,0,0.696,2.417
solana-beach,Solana Beach,San Diego,2018-19,13933,26.023,25.992,4.401,4.491,1.528,1.621,1.877,0,0,1.489,0,0,0,4.069,0,0.753,5.763
solana-beach,Solana Beach,San Diego,2019-20,13838,24.589,22.166,4.615,4.876,1.537,1.55,1.978,0,0,1.004,0,0,0,4.167,0,0.747,1.693
solana-beach,Solana Beach,San Diego,2020-21,12909,25.575,25.3,4.641,5.323,2.711,2.263,2.174,0,0,0.681,0,0,0,5.032,0,0.675,1.801
solana-beach,Solana Beach,San Diego,2021-22,12812,30.186,25.583,6.359,5.304,2.103,1.24,2.151,0,0,0.691,0,0,0,5.758,0,0.546,1.431
solana-beach,Solana Beach,San Diego,2022-23,12784,44.416,37.905,5.267,5.521,2.147,2.239,2.799,0,0,1.33,0,0,0,7.261,0,0.589,10.752
solana-beach,Solana Beach,San Diego,2023-24,12887,41.575,32.916,5.345,6.048,2.739,2.465,2.665,0,0,1.429,0,0,0,7.581,0,0.431,4.212
soledad,Soledad,Monterey,2016-17,26065,11.647,10.907,3.568,0.847,0.137,1.702,1.992,0,0,0.691,0,0,0,1.235,0,0.061,0.674
soledad,Soledad,Monterey,2017-18,26246,11.319,11.869,4.265,0.877,0.147,1.189,1.502,0,0,0.628,0,0,0,1.029,0,0.061,2.172
soledad,Soledad,Monterey,2018-19,26079,13.207,13.332,3.87,0.96,0.222,1.384,0.408,0,0,0.625,0,0,0,1.253,0,0.059,4.55
soledad,Soledad,Monterey,2019-20,25301,12.855,11.472,4.047,0.872,0.102,1.449,0.85,0,0,0.769,0,0,0,1.533,0,0.046,1.803
soledad,Soledad,Monterey,2020-21,26316,15.031,13.175,4.878,0.764,0.174,1.906,0.741,0,0,0.871,0,0,0,1.672,0,0.06,2.11
soledad,Soledad,Monterey,2021-22,26308,21.467,14.807,4.839,0.864,0.152,2.41,0.942,0,0,2.396,0,0,0,1.871,0,0.046,1.286
soledad,Soledad,Monterey,2022-23,26230,26.686,25.295,5.243,2.795,0.216,3.657,1.228,0,0,0.684,0,0,0,2.2,0,0.046,9.226
soledad,Soledad,Monterey,2023-24,26966,26.04,20.775,5.539,1.728,0.186,3.549,2.558,0,0,0.253,0,0,0,2.791,0,0.045,4.126
solvang,Solvang,Santa Barbara,2016-17,5593,10.378,8.674,1.621,0,0.094,1.191,1.719,0,0,0.785,0,0,0,1.4,0,0,1.864
solvang,Solvang,Santa Barbara,2017-18,5771,9.649,8.638,1.69,0,0.097,1.737,1.802,0,0,0.924,0.142,0,0,1.377,0,0,0.869
solvang,Solvang,Santa Barbara,2018-19,5822,10.124,9.55,1.767,0,0.102,1.431,2.074,0,0,0.834,0.175,0,0,1.569,0,0,1.597
solvang,Solvang,Santa Barbara,2019-20,5562,8.982,10.004,1.976,0,0.115,1.322,2.125,0,0,0.82,0.185,0,0,2.297,0,0,1.164
solvang,Solvang,Santa Barbara,2020-21,5858,10.031,8.444,1.806,0,0.115,1.308,1.831,0,0,0.464,0.185,0,0,1.676,0,0,1.059
solvang,Solvang,Santa Barbara,2021-22,5709,13.816,11.088,2.152,0,0.108,1.209,2.563,0,0,0.266,0.185,0,0,2.757,0,0,1.849
solvang,Solvang,Santa Barbara,2022-23,5669,15.016,12.041,2.316,0,0.081,1.762,2.619,0,0,0.349,0.185,0,0,2.546,0,0,2.182
solvang,Solvang,Santa Barbara,2023-24,5663,17.232,11.155,2.857,0,0.087,2.207,3.037,0,0,0.269,0.185,0,0,2.289,0,0,0.224
sonoma,Sonoma,Sonoma,2016-17,10989,17.127,17.455,4.676,5.198,0,1.434,3.053,0,0,0.977,0,0,0,1.276,0.389,0.452,0
sonoma,Sonoma,Sonoma,2017-18,11390,18.745,18.456,4.927,5.723,0.491,0.449,3.683,0,0,0.502,0,0,0,1.418,0.219,0.452,0.592
sonoma,Sonoma,Sonoma,2018-19,11556,20.11,18.931,5.227,5.878,0.476,0.516,3.38,0,0,0.536,0,0,0,2.004,0.16,0.454,0.3
sonoma,Sonoma,Sonoma,2019-20,11050,19.157,20.6,5.196,6.05,0.499,0.41,3.075,0,0,1.087,0,0,0.149,2.474,0,0.522,1.139
sonoma,Sonoma,Sonoma,2020-21,10755,18.759,19.986,4.988,6.22,0.608,0.41,3.1,0,0,1.205,0,0,0.133,2.227,0,0.537,0.556
sonoma,Sonoma,Sonoma,2021-22,10779,26.089,20.966,5.64,6.656,0,0.606,3.19,0,0,1.236,0,0,0.132,2.445,0,0.042,1.02
sonoma,Sonoma,Sonoma,2022-23,10677,28.186,24.695,5.804,7.229,0.529,0.819,3.747,0,0,1.585,0,0,0.319,2.964,0,0.128,1.57
sonoma,Sonoma,Sonoma,2023-24,10532,28.734,28.783,6.465,7.721,0.704,1.183,3.729,0,0,1.641,0,0,0.275,2.898,0,0.014,4.153
sonora,Sonora,Tuolumne,2016-17,4871,9.647,8.924,3.443,1.117,0,0.987,0.995,0,0.013,0,0,0.054,0,0.996,0,0.047,1.272
sonora,Sonora,Tuolumne,2017-18,4890,9.087,8.831,2.776,1.301,0.003,0.925,0.699,0,0.025,0.028,0,0.055,0,1.01,0,0.048,1.96
sonora,Sonora,Tuolumne,2018-19,4877,8.277,7.612,2.953,1.311,0.007,1.073,0.705,0,0.03,0.033,0,0.071,0,1.087,0,0,0.344
sonora,Sonora,Tuolumne,2019-20,4717,8.82,8.058,3.271,1.467,0.007,1.135,0.706,0,0.132,0.035,0,0.072,0,1.051,0,0,0.18
sonora,Sonora,Tuolumne,2020-21,5121,9.59,8.678,3.354,1.483,0.093,1.121,0.642,0,0.092,0.033,0,0.068,0,1.061,0,0,0.732
sonora,Sonora,Tuolumne,2021-22,5144,10.627,9.918,3.282,1.415,0.61,1.058,0.876,0,0.037,0.011,0,0.07,0.002,1.393,0,0,1.163
sonora,Sonora,Tuolumne,2022-23,5067,13.282,10.766,3.318,1.55,0.669,0.933,0.973,0,0.034,0.011,0,0.069,0.001,1.537,0,0,1.672
sonora,Sonora,Tuolumne,2023-24,5132,17.863,14.114,3.984,1.807,0.127,1.008,1.712,0,0.042,0.034,0,0.1,0,1.671,0,0,3.628
south-el-monte,South El Monte,Los Angeles,2016-17,20862,18.415,18.787,4.75,0,0.301,2.026,1.942,0.017,0,2.268,0,0,0,3.433,0,0.069,3.981
